"UNC6_sReduc_annealingi","UNC6_sReduc_annealing_alpha_p2.5","UNC6_sReduc_annealing_alpha_p25","UNC6_sReduc_annealing_alpha_p50","UNC6_sReduc_annealing_alpha_p75","UNC6_sReduc_annealing_alpha_p97.5","UNC6_sReduc_annealing_beta_p2.5","UNC6_sReduc_annealing_beta_p25","UNC6_sReduc_annealing_beta_p50","UNC6_sReduc_annealing_beta_p75","UNC6_sReduc_annealing_beta_p97.5","UNC6_sReduc_annealing_annealing_p2.5","UNC6_sReduc_annealing_annealing_p25","UNC6_sReduc_annealing_annealing_p50","UNC6_sReduc_annealing_annealing_p75","UNC6_sReduc_annealing_annealing_p97.5","UNC6_sReduc_annealing_theta_p2.5","UNC6_sReduc_annealing_theta_p25","UNC6_sReduc_annealing_theta_p50","UNC6_sReduc_annealing_theta_p75","UNC6_sReduc_annealing_theta_p97.5","UNC6_sReduc_annealing_soc_reduction_p2.5","UNC6_sReduc_annealing_soc_reduction_p25","UNC6_sReduc_annealing_soc_reduction_p50","UNC6_sReduc_annealing_soc_reduction_p75","UNC6_sReduc_annealing_soc_reduction_p97.5","UNC6_sReduc_annealing_soc_raw_p2.5","UNC6_sReduc_annealing_soc_raw_p25","UNC6_sReduc_annealing_soc_raw_p50","UNC6_sReduc_annealing_soc_raw_p75","UNC6_sReduc_annealing_soc_raw_p97.5","max_UNC6_sReduc_annealing_alpha","max_UNC6_sReduc_annealing_beta","max_UNC6_sReduc_annealing_annealing","max_UNC6_sReduc_annealing_theta","max_UNC6_sReduc_annealing_soc_reduction","max_UNC6_sReduc_annealing_soc_raw","max_UNC6_sReduc_annealing_log_lik","AIC_UNC6_sReduc_annealing","BIC_UNC6_sReduc_annealing","WAICi_UNC6_sReduc_annealing","amazonID","taskDifficulty","totalRound","correctNum","correctProp","log_lik_n_eff","log_lik_Rhat","alpha_n_eff","alpha_Rhat","beta_n_eff","beta_Rhat","soc_raw_n_eff","soc_raw_Rhat","soc_reduction_n_eff","soc_reduction_Rhat","theta_n_eff","theta_Rhat","annealing_n_eff","annealing_Rhat"
122.025420626318,0.673223343619884,0.863203392718872,0.93774403592492,0.98620559559877,0.99994380954602,0.604587632504071,1.33232543037775,1.80081379608328,2.30064286540965,3.50288850376944,-1.69739897967035,0.236377957426643,1.2030672420239,2.11830153321883,4.23355208121344,-0.0515067777299651,2.42343832209541,3.91818394698495,6.21484884599368,13.7573765166241,-10.7831740752702,-3.51294039281751,-1.09954054450643,0.473983282771526,3.36912147954747,-5.21051135470241,-2.34646311382141,-1.40541501943133,-0.587243793906569,0.856595121960196,0.970566648239034,6.27853090632766,-5.29455989378392,3.65323360584134,-2.42260003936704,-0.439064970571708,-55.3515081406012,61.3515081406012,68.0969938667493,122.025420626318,"A12PR5DPEZ5I3U","78%",70,20,0.285714285714286,1366.71234049999,0.999583329264997,1382.11606103276,0.999213788653241,1551.94003308999,0.99925738936671,1452.53534148703,0.99941789142468,1033.62331908653,1.00604290007428,1049.7433127076,1.00374920200336,1545.19538458295,1.00126503450976
129.831121097557,0.00598579024813719,0.0319158543149547,0.0700686758211834,0.127724831811975,0.965711061032227,-0.133303428702568,0.88500028840901,1.37529737716456,1.89832627849218,3.29713859590343,-1.38134372019373,1.61448393035935,3.0007885124966,4.6452640634793,9.40592267614772,1.00101442573435,1.8880995732901,2.48868387951578,3.49051918253611,7.98299772222812,-0.0698307454305332,2.98208649912981,4.58028504302788,6.13535547907257,10.9538689260954,-5.97306883628227,-3.27202631688748,-2.27211967743551,-1.35143548930291,0.411237481981993,0.0159391463357142,2.3827047900768,2.61705928294887,3.15291726321894,10.9291321219092,-7.05283257019942,-59.2007144050739,65.2007144050739,71.946200131222,129.831121097557,"A12YFNOJLHN9SG","78%",69,20,0.289855072463768,1141.57351758034,1.00075300120281,929.113211821273,1.00360252524277,1600,0.999319327344775,1530.53527705076,1.00062818897832,1390.73212724699,1.00010973740019,1112.78730331262,1.00524615100923,1442.34129180108,1.00096403168567
133.182455743958,0.332685901881617,0.655310502361659,0.845336027708298,0.955653129420858,0.999644476649231,0.36773355329925,1.12654687033916,1.51114356695037,1.94060241510631,3.04214579996946,-2.16294211395997,-0.302212192703717,0.84110899884323,2.22893072472884,5.46926983984293,-1.18176600177265,1.61184009613587,3.92620908651699,6.38189879619954,15.1564887477525,-8.90115272150724,-0.978180075168074,1.20651254243226,2.84198345401505,6.07359179942203,-5.64732376432401,-3.13576658374165,-2.18125418787457,-1.43635214904455,0.0709201686620554,0.951803123685486,2.28570904194019,-1.95374719192874,12.8165976521316,4.05984250299447,-3.50493179801939,-61.4039238898562,67.4039238898562,74.1494096160043,133.182455743958,"A138BU1VWM2RKN","78%",70,20,0.285714285714286,1309.22466044177,0.998377743736176,1201.91990343065,1.0064742130612,1478.8562131315,1.00428782475792,1463.12674528217,0.998247257395253,1445.71316034407,0.999433652741733,1354.30055863484,0.999009364843117,1352.49391397891,0.999973356722436
101.444722920561,0.713065149151992,0.884958751796987,0.946432037087853,0.980390121299483,0.999744697522679,0.620461325628066,1.3169385769101,1.68269713342332,2.01964679702319,2.92536923264667,-0.924196396952902,0.527982050048727,1.35721767811035,2.41050587234237,5.87887924141825,-3.83604983230253,-0.0139561235496272,1.8521474788423,4.30030849718115,10.551812558994,-13.9523700239185,-4.78862334919138,-1.95937253219722,0.0898641753469158,3.89086485514447,-8.37446656113081,-4.14150310936416,-2.73686460286456,-1.75040651553401,0.0535966077309398,0.992482564487275,2.67738005003015,4.17920518929157,0.0411735266040782,-0.369764182699291,-1.47113838576998,-46.8852607147013,52.8852607147013,59.6307464408494,101.444722920561,"A138M4A1NILVRB","50%",70,26,0.371428571428571,1568.92091408081,0.999479901424329,1600,1.00217988669453,1461.73595561028,1.00044656812288,1303.26145648355,0.99994394864089,1286.48849077596,1.00082627870681,1558.25187175742,0.998063023900022,1484.27591687187,1.00039830220739
10.4964231308675,0.0793851730014321,0.178423817770092,0.258796487274811,0.343388043797562,0.491575316407451,1.12068714444902,1.88202828710867,2.47782708894339,3.32972506828528,6.19421708468924,0.29688126590835,2.99543926188193,4.51732440571809,6.38076356355982,13.0919743626899,-5.99552221365925,0.474083596606834,3.01613087822702,5.60184190951053,13.7018268411565,-21.454740537035,-8.40135963029817,-5.28543290059875,-2.68149075314364,1.57880395469085,-8.6607616078088,-4.6070681350698,-3.39879838196474,-2.40964948108737,-0.691876595474527,0.234962846080992,9.56792996772396,2.75093891744863,5.50784393523528,-14.5997397764518,-5.02106196319821,-2.38511884305099,8.38511884305099,15.1306045691991,10.4964231308675,"A13COBI91JOSZW","78%",69,0,0,1387.71315555751,1.00144393033664,1599.40898727062,0.997432140410337,1353.92000942397,0.998765893937192,1396.55228641841,0.998717712000254,1167.43457635226,1.00319246386665,1596.01421862825,1.00409590001549,1121.39958118027,1.00182575358974
39.0861988138423,0.793409426727077,0.910746251448644,0.95781141097759,0.988803084501075,0.999957358931864,1.1614344760718,2.08236985586503,2.84068089649934,3.82651668982939,6.44793775080299,0.997407650508983,3.90175541156655,5.54738547397126,7.59224210303904,13.5506545718211,-6.49000232280405,0.426727282731382,2.74683943287042,5.28469173966143,12.4750215117972,-17.579690984361,-7.22087983025554,-4.34295932971222,-2.02562073147079,2.00159971636506,-8.79974237922522,-4.4997594001639,-3.17606679920509,-2.21215213627373,-0.491035935667678,0.963306505722339,6.41816372072631,1.11968308901166,0.597498683149367,-12.8663208975743,-0.660342944569018,-16.0126890852348,22.0126890852348,28.7581748113829,39.0861988138423,"A13EQAUFOZAEFO","78%",70,49,0.7,1600,0.999695288351122,1421.42011652532,0.997981166019435,1600,0.999279791682882,1355.75554115164,1.0006740784885,1534.74334253559,0.99971855816927,1448.23136757917,1.00035703324315,1406.90816515338,0.998853154886121
64.6683173724782,0.21063164762982,0.268344122627073,0.38837521947992,0.743163013324055,0.994560595930506,0.0969906095752826,1.15748848138109,1.66220812410762,2.24383366761771,3.92370471791222,2.32916517813129,4.93855627469721,6.87136726720688,9.29922748892859,15.7432781984692,0.139065546288898,2.81413607551024,4.4510833700423,6.63549221412198,15.0051829988204,-10.0831433261719,-5.49726845228346,-3.64010179833213,-2.16532970732331,0.48941580647789,-4.19499108590794,-1.62481428693146,-0.775048912577336,-0.0670925861072123,1.50347620332863,0.253490976529298,2.77559480880717,16.3871844358788,2.29175762658028,-9.5383242539541,1.48863935967728,-23.6427531545656,29.6427531545656,36.3882388807137,64.6683173724782,"A13VIJ7G997ZCY","78%",70,60,0.857142857142857,1064.60948310715,1.0005417632561,948.154017754904,1.00070391516585,1383.81061909825,0.999398734265507,342.843242556504,1.01507026669621,1150.96441844097,1.00105471620031,1201.8820864122,1.00026018317255,1355.86667276182,0.998831848670396
9.09923535075027,0.0770696459001021,0.198403681563852,0.285359815579124,0.395499381324658,0.549496127438404,0.916730856894421,1.75758734706652,2.24911945615735,2.90733236148129,5.29339674542865,0.485753081615576,2.81169482502383,4.34659333685832,6.34166502914068,13.7838650023213,-7.09600409294866,0.514682338862346,3.02855710400699,5.70031894941497,13.1578954566663,-18.7664206850215,-7.94255881599122,-5.04450767103699,-2.59378994927868,1.32891943417544,-8.5949295558422,-4.78104200203704,-3.37803736789946,-2.31864130293888,-0.555755644698958,0.312036812306667,9.35571342557913,-0.803897252360478,4.73885606417188,-3.82565535121177,-5.70481944403868,-2.25627525643931,8.25627525643931,15.0017609825874,9.09923535075027,"A140524EWF2GKE","78%",70,0,0,1600,0.999466690877746,1436.52365816082,0.998284801508681,1340.94021471423,0.999531072114148,1332.87656762862,0.997011666026396,1522.91706268272,1.00149529307269,1600,1.00132205542575,1023.94984796626,1.00086282868302
94.6093927468899,0.257537471662544,0.4167674988682,0.512792495785661,0.619433921131703,0.785955883021876,-0.010667326216777,1.05938839094372,1.71683400986884,2.59466531523907,4.87145162959845,0.388322120122639,2.54892739369584,3.85548073508045,5.49419633715769,10.1777575367809,-1.39821437547422,-0.292248503129162,-0.0910428438462794,0.0922789717643728,1.04548172360535,-2.94584463829275,-1.64692666869279,-1.09185818202491,-0.470521777821751,0.889065619775818,-2.72305888954388,-1.57173432041639,-1.08879919243487,-0.636021305912847,0.252482654867775,0.438068064902106,0.677989424000035,8.63261804883354,-0.0908142691818472,0.295044374067068,-1.6723616532765,-43.2553008649818,49.2553008649818,56.0007865911299,94.6093927468899,"A14395IM8ET52O","25%",70,51,0.728571428571429,1316.28119884936,0.998492198804981,1521.30920638471,1.00084732569665,1454.77537507525,0.998133376775772,543.341764728493,1.01087068491647,668.623735330438,1.0083132242591,1095.43566709402,0.999370686441885,928.715025755172,1.00380963288165
87.7016297704603,0.00781079849955648,0.55402948733402,0.896947255926647,0.981066097496794,0.999943495985219,-0.63766645601696,0.764435281671855,1.29524305213182,1.80366068455259,3.24278214715356,-1.5889759210269,1.15632534646309,2.45053408540305,3.8817570342962,7.40187022825278,1.62042278895854,2.61758461495345,3.28741348436117,4.37979928323925,10.2709051258625,-6.9812362783449,-3.56892444899588,-2.01910467371569,-0.59713947552764,5.06708855211656,0.67381651875916,2.03611896630666,2.94769739546419,4.07055551790079,7.02546079207486,0.998323398376136,2.2507819477565,0.763588994884213,3.0724233798872,-4.50976166936996,4.48192100239008,-39.3909191233103,45.3909191233103,52.1364048494584,87.7016297704603,"A14D297BQB6QF3","78%",70,38,0.542857142857143,1431.88870940476,0.998740352636582,1561.25999286334,0.998947210818428,1600,0.998724141808122,1460.26564055143,1.00013872984553,1074.16617829138,0.999243413987237,1313.36363618406,1.0074963230038,1586.95945447015,0.99964676320529
150.934942009273,0.00181295967851106,0.497182154858281,0.919797556248372,0.986650185067631,0.999966064464941,0.107115498327832,0.911877666903925,1.31856744950838,1.77553529206461,3.0999284026571,-2.58979269689515,-1.0787547423977,-0.326359404323524,1.46586422432951,7.41436330401531,-9.21470755276241,-0.801821727325116,-0.0517106121766078,3.61023191098103,10.4338634242972,-13.2423585866208,-4.78062445465209,-1.2917099752763,1.47998563095256,7.80837218680463,-7.08132638631534,-3.48704497919032,-2.29483045616039,-1.27762773960619,0.457884965915132,0.989695666482673,2.14239963303664,7.74687553878284,-0.247845582441807,1.43688044648395,-0.39513865149906,-70.4313463520332,76.4313463520332,83.1768320781813,150.934942009273,"A14V00DTKKHEFH","78%",70,31,0.442857142857143,1079.53987191561,1.00039650930175,1311.24349707702,0.998702187295359,1346.28237653638,1.0022979457492,1414.14656178476,1.00038762386889,1115.4824603976,0.99782609202338,1330.5383072859,1.00085433406203,1152.47269201633,1.00009732513237
113.768319138359,0.287656600926321,0.418247708046176,0.528756035425911,0.716559903769231,0.997834943943061,-0.0176682120103739,0.959223603693654,1.41278355955641,1.88193569385651,3.03754244581424,0.763918194104099,2.9480133939588,4.18173203804879,5.409218857869,8.61181710326324,-5.73284553678174,-0.509325660169162,1.35555723319822,3.90064281965663,11.5859238693741,-13.966473471005,-5.73321692774281,-2.64686097128013,0.381963833581861,5.16466818041608,-7.00360621863456,-3.83383249606204,-2.51748326466822,-1.457957326865,0.757512796496386,0.337096094960385,1.9445704336459,3.93156881622722,-0.30543109592836,-13.7975760071401,4.42752422812331,-51.8325647146422,57.8325647146422,64.5780504407903,113.768319138359,"A14Z2UJ5TDEG8M","78%",70,19,0.271428571428571,1507.14412118967,0.997866126518012,1309.4083941159,0.99970140851105,1600,0.99816694535223,1479.82555602803,1.0003710712946,1519.74722663919,1.0012250402235,1332.50520371377,1.00083086433195,1549.16171819319,1.00018460515865
35.5484859812412,0.0174014916547986,0.580170892154667,0.814943427170137,0.950889129853329,0.999527494100121,-0.0547279894077303,1.05391339294316,1.56566654384472,2.16198404434349,3.76094921540159,-2.71276397389041,1.81071000828467,3.42205076761066,5.10869688277103,9.9542958385624,4.15071744362514,7.24493301724121,9.68527129427353,13.195385661359,25.8711021932514,-3.0890650578303,1.87856362872303,4.79287830160839,8.64336248258013,17.747580399598,-2.33704567581717,-0.733577405966699,0.00798510594958435,0.716096819592001,2.03374150277614,0.855307673924811,2.38523297406555,4.42449636654818,22.7625576874723,10.663083396224,-0.659488597923142,-13.2039608011247,19.2039608011247,25.9494465272728,35.5484859812412,"A154FGTT7HQJV7","78%",33,20,0.606060606060606,1536.77519840816,0.999151205355402,1600,0.999690883391451,1600,1.0022882017113,1567.34169385571,0.998578819297612,1587.1929683086,1.00048262066678,1351.65947057354,0.998383212445108,1510.60768848801,0.998200815689873
151.258731733423,5.44217864429397e-05,0.00367983907361323,0.0143826740625013,0.0710353631124363,0.948776203150721,-1.06413784245109,0.599748429841004,1.21833223185763,1.80877935231165,3.34947427010186,-2.20965161417078,0.0648497549557905,1.38532549646005,3.21661456854435,7.84368544200322,-5.76204492422571,0.223304163156865,1.9684922045515,4.8873954294127,11.8302147491588,-15.5216580309744,-5.57139582142289,-2.31912400316073,0.700985728972444,6.3161294553226,-7.54217731014899,-3.7933311679505,-2.69760420178654,-1.70002519446482,0.781508851006221,0.106737593869054,1.95397850728079,11.5069854506145,0.167615107339485,1.64629968184685,0.178396525469485,-71.9630887588594,77.9630887588594,84.7085744850075,151.258731733423,"A155KQLJIVHGCL","78%",69,22,0.318840579710145,1283.9920742303,1.00263743280464,1025.99363818885,1.00281831813233,1422.68625423697,0.997730838456027,1188.00818326329,1.00161225191681,1334.97456945566,1.00071165699686,1243.34973194278,1.00141529767429,1510.82827993314,0.998384626690722
152.242044323059,0.000992273504143211,0.0266689636830916,0.111498906577064,0.308739574576789,0.989500185573586,-0.188441095984454,0.656383347558511,1.20070260248157,1.77453082746128,3.33559499571595,-1.83979248726942,0.20264437257006,1.49928936043006,3.30905471056851,8.08690876059755,-9.54833507616869,-1.77435039657365,-0.71652380692452,0.182462483064662,7.46381916255971,-13.4481129187838,-3.26026993032922,-0.163280327590923,1.77605327340681,5.71097019421545,-6.71158340581186,-2.94434253189591,-1.70116817944345,-0.689884624212175,1.31267171925897,0.098503692853214,1.80347054015641,6.73613147169148,-0.820425090994825,0.702506523277416,0.116333753799996,-70.2201317906703,76.2201317906703,82.9656175168184,152.242044323059,"A157B3QKJ34UHC","78%",70,25,0.357142857142857,1168.28657599447,1.00586064910571,1504.92427840601,1.00226105712225,1543.2009725464,1.00097053430265,1198.13364219172,1.00413978070878,1131.4390173761,1.00680846980569,931.280018801017,1.00860174052105,1389.48540196906,1.00104254069549
